% Yield (g): 17825.1
% Batch time (h): 54
%
% 1 - Time
% 2 - Cell mass concentration (g/l)
% 3 - Substrate concentration (g/l)
% 4 - Product concentration (g/l)
% 5 - Broth volume (l)
% 6 - Specific growth rate
% 7 - Specific productivity
% 8 - Feed rate -control- (g/l)

0.852919 1.4015 145.985 1.00617 10 0.383283 0.98316 0
0.860325 1.40548 145.945 1.01639 10 0.383053 0.98302 0
0.867731 1.40947 145.905 1.02664 10 0.382822 0.982881 0
0.875141 1.41347 145.865 1.03692 10 0.382591 0.982741 0
0.88255 1.41748 145.825 1.04722 10 0.382359 0.9826 0
0.88996 1.4215 145.785 1.05756 10 0.382128 0.982459 0
0.897373 1.42554 145.745 1.06792 10 0.381895 0.982318 0
0.904786 1.42958 145.704 1.07832 10 0.381663 0.982177 0
0.912204 1.43363 145.664 1.08875 10 0.38143 0.982035 0
0.919622 1.43769 145.623 1.09921 10 0.381196 0.981892 0
0.927041 1.44176 145.582 1.10969 10 0.380962 0.98175 0
0.93446 1.44584 145.542 1.12021 10 0.380728 0.981607 0
0.941881 1.44993 145.501 1.13076 10 0.380494 0.981463 0
0.949305 1.45403 145.46 1.14133 10 0.380259 0.98132 0
0.956729 1.45814 145.419 1.15194 10 0.380023 0.981176 0
0.964155 1.46226 145.377 1.16258 10 0.379788 0.981031 0
0.971582 1.46639 145.336 1.17325 10 0.379552 0.980886 0
0.979011 1.47053 145.295 1.18395 10 0.379315 0.980741 0
0.986441 1.47467 145.253 1.19468 10 0.379078 0.980595 0
0.993872 1.47883 145.212 1.20544 10 0.378841 0.980449 0
1.00131 1.483 145.17 1.21623 10 0.378603 0.980303 0
1.00874 1.48718 145.128 1.22705 10 0.378365 0.980156 0
1.01618 1.49137 145.086 1.23791 10 0.378127 0.980009 0
1.02362 1.49557 145.044 1.2488 10 0.377888 0.979862 0
1.03106 1.49978 145.002 1.25971 10 0.377649 0.979714 0
1.0385 1.504 144.96 1.27067 10 0.377409 0.979565 0
1.04594 1.50823 144.918 1.28165 10 0.377169 0.979417 0
1.05339 1.51247 144.875 1.29266 10 0.376929 0.979268 0
1.06084 1.51672 144.833 1.30371 10 0.376688 0.979118 0
1.06829 1.52098 144.79 1.31479 10 0.376447 0.978968 0
1.07574 1.52525 144.747 1.3259 10 0.376205 0.978818 0
1.08319 1.52954 144.705 1.33704 10 0.375963 0.978668 0
1.09065 1.53383 144.662 1.34821 10 0.375721 0.978517 0
1.09811 1.53813 144.619 1.35942 10 0.375478 0.978365 0
1.10557 1.54244 144.576 1.37066 10 0.375235 0.978213 0
1.11303 1.54676 144.532 1.38193 10 0.374992 0.978061 0
1.12049 1.5511 144.489 1.39324 10 0.374748 0.977909 0
1.12795 1.55544 144.446 1.40457 10 0.374503 0.977756 0
1.13542 1.5598 144.402 1.41595 10 0.374259 0.977602 0
1.14289 1.56416 144.358 1.42735 10 0.374014 0.977448 0
1.15036 1.56854 144.315 1.43879 10 0.373768 0.977294 0
1.15784 1.57293 144.271 1.45027 10 0.373522 0.97714 0
1.16532 1.57732 144.227 1.46177 10 0.373276 0.976985 0
1.17279 1.58173 144.183 1.47331 10 0.373029 0.976829 0
1.18027 1.58615 144.139 1.48488 10 0.372782 0.976674 0
1.18775 1.59058 144.094 1.49649 10 0.372535 0.976517 0
1.19524 1.59502 144.05 1.50813 10 0.372287 0.976361 0
1.20273 1.59947 144.005 1.51981 10 0.372039 0.976204 0
1.21022 1.60393 143.961 1.53152 10 0.37179 0.976046 0
1.21771 1.6084 143.916 1.54326 10 0.371541 0.975888 0
1.22521 1.61289 143.871 1.55504 10 0.371291 0.97573 0
1.2327 1.61738 143.826 1.56685 10 0.371041 0.975571 0
1.2402 1.62188 143.781 1.5787 10 0.370791 0.975412 0
1.2477 1.6264 143.736 1.59059 10 0.37054 0.975253 0
1.25521 1.63093 143.691 1.6025 10 0.370289 0.975093 0
1.26271 1.63547 143.645 1.61446 10 0.370038 0.974932 0
1.27022 1.64002 143.6 1.62645 10 0.369786 0.974772 0
1.27773 1.64457 143.554 1.63847 10 0.369534 0.974611 0
